timestamp,subject,activity,heart_rate,breathing_rate
54.58984375,x001,Running,123.0,26.445386965877944
54.6875,x001,Running,123.0,26.347697217641546
54.78515625,x001,Running,123.0,26.250007469405148
54.8828125,x001,Running,123.0,26.15231772116875
54.98046875,x001,Running,123.0,26.05462797293235
55.078125,x001,Running,123.0,25.99990828577588
55.17578125,x001,Running,123.0,25.99990828577588
55.2734375,x001,Running,123.0,25.99990828577588
55.37109375,x001,Running,123.0,25.99990828577588
55.46875,x001,Running,123.0,25.99990828577588
55.56640625,x001,Running,123.0,25.99990828577588
55.6640625,x001,Running,123.0,25.99990828577588
55.76171875,x001,Running,123.0,25.99990828577588
55.859375,x001,Running,123.0,25.99990828577588
55.95703125,x001,Running,123.0,25.99990828577588
56.0546875,x001,Running,123.01986754966887,25.99990828577588
56.15234375,x001,Running,123.11731315042573,25.99990828577588
56.25,x001,Running,123.21475875118259,25.99990828577588
56.34765625,x001,Running,123.31220435193946,25.99990828577588
56.4453125,x001,Running,123.41059602649007,25.99990828577588
56.54296875,x001,Running,123.50804162724693,25.99990828577588
56.640625,x001,Running,123.60548722800378,25.99990828577588
56.73828125,x001,Running,123.70293282876064,25.99990828577588
56.8359375,x001,Running,123.80037842951751,25.99990828577588
56.93359375,x001,Running,123.89877010406812,25.99990828577588
57.03125,x001,Running,123.99621570482498,25.99990828577588
57.12890625,x001,Running,124.0,25.99990828577588
57.2265625,x001,Running,124.0,25.99990828577588
57.32421875,x001,Running,124.0,25.99990828577588
57.421875,x001,Running,124.0,25.99990828577588
57.51953125,x001,Running,124.0,25.99990828577588
57.6171875,x001,Running,124.0,25.99990828577588
57.71484375,x001,Running,124.0,25.99990828577588
57.8125,x001,Running,124.0,25.99990828577588
57.91015625,x001,Running,124.0,25.99990828577588
58.0078125,x001,Running,124.0,25.99990828577588
58.10546875,x001,Running,124.07000946073794,26.07040604223514
58.203125,x001,Running,124.16840113528855,26.168095790471536
58.30078125,x001,Running,124.26584673604542,26.265785538707934
58.3984375,x001,Running,124.36329233680227,26.363139583342143
58.49609375,x001,Running,124.46073793755913,26.46082933157854
58.59375,x001,Running,124.55818353831599,26.55851907981494
58.69140625,x001,Running,124.6565752128666,26.656208828051337
58.7890625,x001,Running,124.75402081362347,26.753898576287735
58.88671875,x001,Running,124.85146641438033,26.851588324524133
58.984375,x001,Running,124.94891201513718,26.94927807276053
